> Eurasia
-106.624 21.311
-106.757 21.483
-106.808 21.64
-106.862 21.716
-106.89 21.799
-107.046 21.754
-107.171 21.752
-107.393 21.748
-107.586 21.742
-107.774 21.74
-107.928 21.686
-108.114 21.72
-108.397 21.835
-108.582 21.905
-108.669 21.774
-108.784 21.643
-108.868 21.536
-108.936 21.451
-108.977 21.347
-108.809 21.253
-108.915 21.068
-109.013 20.949
-109.111 20.824
-109.194 20.739
-109.261 20.643
-109.285 20.558
-109.187 20.5
-109.215 20.397
-109.319 20.242
-109.378 20.176
-109.373 20.142
-109.45 20.027
-109.16 19.806
-108.903 19.625
-108.896 19.55
-108.534 19.384
-108.198 19.224
-108.233 19.107
-107.816 18.936
-107.523 18.863
-107.272 18.756
-107.002 18.647
-106.756 18.59
-106.527 18.544
-106.244 18.52
-106.281 18.281
-106.311 18.12
-106.318 18.016
-106.308 17.929
-105.586 17.881
-105.352 18.551
-105.248 18.758
-105.247 18.762
-105.191 18.888
-105.273 18.958
-105.629 19.25
> Marianas
142.886 23.701
142.257 23.009
142.56 22.662
142.774 22.377
142.997 22.139
143.15 21.928
143.218 21.659
143.28 21.32
143.321 21.061
143.281 20.962
143.392 20.728
143.493 20.532
143.575 20.397
143.842 20.418
143.97 20.111
144.083 19.858
144.137 19.753
144.252 19.725
144.527 19.123
144.543 19.073
144.601 18.756
144.626 18.359
144.663 18.166
144.706 18.02
144.773 17.829
144.97 17.535
144.671 17.42
144.798 16.979
144.841 16.478
144.792 16.123
144.799 15.653
144.453 15.526
144.53 14.917
144.334 14.884
144.216 14.656
144.082 14.639
143.976 14.087
143.942 13.811
143.903 13.623
143.871 13.541
143.771 13.268
143.662 13.058
143.51 12.822
143.403 12.695
143.239 12.478
143.143 12.265
143.106 12.03
143.082 11.792
143.006 11.326
143.452 11.439
143.893 11.572
144.322 11.738
144.746 11.918
145.159 12.119
145.562 12.341
145.941 12.6
146.284 12.903
146.614 13.22
146.912 13.567
147.168 13.944
147.336 14.365
147.471 14.798
147.583 15.237
147.677 15.68
147.764 16.124
147.829 16.571
147.869 17.021
147.88 17.473
147.855 17.924
147.803 18.373
147.719 18.818
147.617 19.259
147.488 19.695
147.322 20.119
147.145 20.539
146.935 20.945
146.679 21.329
146.404 21.701
146.102 22.056
145.768 22.385
145.385 22.665
144.99 22.933
144.605 23.214
144.243 23.52
143.886 23.834
143.56 24.173
142.886 23.701
> SWL1
122.47 13.778
122.335 13.958
121.843 14.603
121.677 14.851
121.377 14.35
121.008 14.023
120.708 13.649
120.896 13.615
121.616 13.382
122.131 13.197
122.849 12.947
123.672 12.442
123.464 12.744
122.47 13.778
> pnw01
-122.237 46.28
-122.289 46.703
-123.109 46.631
-123.97 46.55
-124.657 46.442
-123.933 46.006
-123.476 45.713
-122.937 45.213
-122.013 44.735
-121.748 45.248
-121.955 45.722
-122.237 46.28
> honduras
-87.852 15.25
-87.777 15.424
-87.657 15.565
-87.651 15.796
-87.736 16.205
-87.954 16.006
-88.094 15.891
-88.225 15.748
-88.348 15.634
-88.465 15.561
-88.653 15.441
-88.829 15.339
-89.029 15.255
-89.255 15.154
-89.517 15.049
-89.727 14.957
-89.913 14.908
-90.077 14.892
-90.201 14.893
-90.416 14.895
-90.647 14.912
-90.852 14.955
-91.067 14.983
-91.48 15
-90.94 14.56
-90.83 14.53
-90.57 14.49
-90.43 14.39
-90.34 14.3
-90.29 14.27
-90 14.15
-89.8 13.97
-89.663 13.905
-89.62 13.814
-89.57 13.808
-89.529 13.803
-89.46 13.798
-89.37 13.79
-89.33 13.76
-89.309 13.759
-89.23 13.74
-89.16 13.71
-89.07 13.67
-89.001 13.666
-88.94 13.662
-88.883 13.658
-88.824 13.665
-88.798 13.669
-88.759 13.657
-88.706 13.637
-88.654 13.625
-88.599 13.615
-88.58 13.589
-88.541 13.57
-88.52 13.56
-87.763 13.499
-87.74 13.683
-87.683 13.841
-87.629 14.032
-87.557 14.382
-87.702 14.768
-87.831 14.978
-87.858 15.097
-87.852 15.25
> EAR2
33.043 -8.823
34.592 -10.023
34.597 -12.434
34.629 -13.746
35.004 -14.468
34.759 -15.904
35.323 -16.584
35.083 -17.945
34.676 -18.88
34.796 -20.269
35.407 -21.322
35.49 -23.709
36.246 -24.884
37.029 -25.107
38.688 -23.546
39.962 -21.659
41.532 -19.673
41.647 -15.708
41.277 -13.281
41.397 -10.743
41.037 -9.354
39.574 -8.67
37.754 -7.269
35.832 -7.222
35.38 -6.954
33.043 -8.823
> EAR1
34.953 -4.943
36.165 -3.393
36.144 -0.971
35.919 -0.182
35.961 0.841
36.54 2.433
36.536 3.056
35.919 4.003
35.988 5.215
34.318 4.63
33.091 3.698
31.562 2.913
30.649 1.657
29.501 -0.011
29.021 -1.736
29.229 -3.621
29.72 -6.158
31.708 -7.839
33.043 -8.823
35.38 -6.954
35.041 -5.988
34.953 -4.943
> MohawkValley
-121.075 41.109
-121.495 41.373
-121.915 41.636
-121.758 41.2
-121.502 40.725
-121.427 40.564
-121.358 40.368
-121.23 40.114
-120.414 39.603
-120.259 39.258
-120.215 39.148
-119.996 38.85
-119.823 38.731
-119.493 38.498
-119.646 38.88
-119.695 39.013
-119.743 39.145
-119.826 39.409
-119.867 39.619
-119.93 40.023
-120.344 40.313
-120.759 40.603
-121.075 41.109
> baja
-116.323 31.527
-116.389 31.553
-116.454 31.571
-116.529 31.58
-116.639 31.581
-115.678 28.767
-115.392 28.122
-115.049 27.823
-114.756 27.441
-114.505 27.093
-114.272 26.828
-113.973 26.502
-113.738 26.231
-113.371 25.836
-113.07 25.502
-112.823 25.101
-112.529 24.566
-112.297 24.259
-111.926 23.872
-111.682 23.633
-111.336 23.342
-110.974 23.103
-110.831 22.951
-109.758 22.388
-108.676 21.96
-108.589 22.102
-108.516 22.201
-108.527 22.277
-108.407 22.44
-108.273 22.613
-108.232 22.712
-108.01 22.986
-108.388 23.082
-108.651 23.241
-108.357 23.613
-108.439 23.674
-108.61 23.814
-108.806 23.984
-109.002 24.151
-109.276 24.396
-109.062 24.658
-109.178 24.735
-109.35 24.857
-109.591 25.016
-109.788 25.18
-110.007 25.339
-109.806 25.557
-109.872 25.607
-110.024 25.706
-110.291 25.89
-110.572 26.066
-110.778 26.225
-110.68 26.36
-110.758 26.416
-110.957 26.535
-111.228 26.723
-111.506 26.927
-111.373 27.105
-111.569 27.215
-111.382 27.497
-111.506 27.57
-111.711 27.694
-112.015 27.906
-112.321 28.125
-112.589 28.322
-112.812 28.499
-113.087 28.715
-113.339 28.95
-113.281 29.008
-113.521 29.205
-113.775 29.44
-113.969 29.646
-113.87 29.73
-113.758 29.834
-113.909 29.982
-114.041 30.12
-113.807 30.314
-113.986 30.513
-114.129 30.68
-114.303 30.912
-114.439 31.097
-115.761 31.325
-116.323 31.527
> kyrgyz_sliver
69.926 42.941
70.422 42.696
71.198 42.709
69.356 43.792
68.723 43.828
69.926 42.941
> W_Kyrgyz
69.342 41.239
67.767 40.027
69.047 40.011
69.272 40.171
70.678 40.928
72.548 41.29
73.758 41.298
73.02 41.681
72.408 41.941
70.917 42.45
69.342 41.239
> Kyrgyz_add_back
72.548 41.29
70.678 40.928
69.272 40.171
69.047 40.011
70.186 40.159
70.763 40.17
71.156 40.194
71.62 40.183
72.914 40.255
75.129 40.296
74.834 40.466
74.538 40.636
73.758 41.298
72.548 41.29
> Kyrgyz
72.914 40.255
71.62 40.183
71.156 40.194
70.927 38.932
71.825 39.448
73.179 39.483
74.478 39.27
75.853 39.498
75.516 39.908
75.129 40.296
72.914 40.255
> SanJacinto
-115.577 32.851
-115.664 32.899
-115.698 32.886
-115.809 32.928
-115.943 33.003
-116.011 33.031
-116.058 33.099
-116.129 33.145
-116.164 33.184
-116.205 33.208
-116.283 33.265
-116.47 33.422
-116.543 33.471
-116.549 33.513
-116.841 33.702
-116.896 33.743
-116.927 33.791
-117.012 33.847
-117.072 33.894
-117.222 34.008
-117.344 34.12
-117.364 34.161
-117.386 34.195
-117.444 34.18
-117.511 34.175
-117.559 34.174
-117.628 34.165
-117.708 34.123
-117.809 34.131
-117.777 34.082
-117.745 34.033
-117.726 34
-117.708 33.967
-117.648 33.909
-117.597 33.854
-117.548 33.815
-117.501 33.782
-117.439 33.734
-117.389 33.669
-117.354 33.646
-117.238 33.571
-117.196 33.519
-117.156 33.487
-117.066 33.42
-117.031 33.386
-117.002 33.357
-116.952 33.334
-116.844 33.281
-116.791 33.248
-116.732 33.204
-116.69 33.169
-116.628 33.124
-116.553 33.071
-116.504 33.026
-116.456 32.992
-116.444 32.988
-116.313 32.969
-116.245 32.891
-116.178 32.839
-116.099 32.816
-116.041 32.787
-115.894 32.653
-115.749 32.566
-115.565 32.391
-115.454 32.315
-114.993 32.136
-115.041 32.212
-115.089 32.288
-115.137 32.364
-115.184 32.44
-115.232 32.516
-115.28 32.592
-115.33 32.646
-115.379 32.7
-115.429 32.753
-115.478 32.807
-115.577 32.851
> Travis2
-20.367 64.496
-20.952 64.188
-21.391 63.998
-20.718 63.986
-20.066 63.991
-19.595 63.988
-18.717 63.993
-18.369 64.117
-17.951 64.272
-17.55 64.429
-17.107 64.679
-18.173 64.738
-19.786 64.804
-20.367 64.496
> fonseca
-87.763 13.499
-88.52 13.56
-88.46 13.44
-88.39 13.38
-88.3 13.28
-88.26 13.26
-88.16 13.24
-88.1 13.21
-88 13.18
-87.65 13
-87.61 12.96
-87.39 12.87
-87.32 12.869
-87.29 12.86
-87.23 12.84
-87.404 13.102
-87.466 13.354
-87.534 13.425
-87.674 13.491
-87.763 13.499
> Sicily
12.357 38.447
11.471 38.219
11.912 37.206
13.288 36.47
14.082 35.875
14.528 36.632
14.715 37.364
15.369 37.497
15.364 37.809
14.825 37.842
14.106 37.802
13.53 38.192
13.064 38.527
12.357 38.447
> northeastern_Sicily
14.977 38.628
13.993 38.665
13.064 38.527
13.53 38.192
14.106 37.802
14.825 37.842
15.364 37.809
15.288 38.29
14.977 38.628
> southeastern_Sicily
14.528 36.632
14.082 35.875
15.718 35.529
15.373 37.077
15.369 37.497
14.715 37.364
14.528 36.632
> YanShan
110.161 40.541
115.718 40.363
118.265 39.378
120.478 39.025
124.485 42.702
121.037 42.292
115.068 41.961
109.821 42.123
107.62 41.48
110.161 40.541
> amur
142.023 48.051
142.878 48.704
142.761 49.241
142.641 49.778
142.521 50.318
142.398 50.857
142.541 51.7
142.692 52.542
142.784 53.042
142.849 53.384
142.409 54.035
141.278 54.074
140.145 54.103
139.211 54.333
137.918 54.588
136.61 54.83
135.138 55.06
133.65 55.273
132.674 55.491
131.688 55.702
130.747 55.861
129.798 56.013
128.393 56.401
126.96 56.774
125.499 57.13
124.573 57.178
123.645 57.219
122.715 57.254
121.784 57.281
120.851 57.302
119.918 57.316
119.021 57.151
118.133 56.98
117.253 56.802
116.382 56.618
115.015 56.526
113.656 56.418
112.305 56.295
110.924 56.221
109.758 55.762
109.375 55.331
109 54.899
108.691 54.15
108.542 53.776
108.393 53.401
108.267 53.021
107.564 52.584
106.805 52.215
106.102 51.818
105.216 51.517
104.42 51.427
104.904 50.786
105.375 50.143
105.582 49.292
105.781 48.441
105.916 47.91
106.048 47.38
106.177 46.849
106.304 46.318
106.46 45.875
106.614 45.431
106.765 44.987
106.914 44.543
107.061 44.099
107.247 43.635
108.131 43.149
109.041 42.636
109.821 42.123
115.068 41.961
121.037 42.292
124.485 42.702
125.019 40.2
125.199 39.742
125.376 39.283
125.551 38.824
125.723 38.365
125.914 37.541
126.101 36.718
126.115 36.169
126.128 35.621
126.196 34.936
126.263 34.252
125.521 33.563
124.791 32.87
124.072 32.173
123.364 31.471
123.867 31.326
124.487 31.25
125.03 31.196
125.729 31.202
126.404 31.227
127.054 31.273
127.655 31.362
128.258 31.471
128.812 31.601
129.337 31.861
129.584 32.324
129.818 32.63
130.261 32.756
130.527 32.801
130.648 32.824
130.829 32.908
130.917 32.959
131.109 33.102
131.236 33.208
131.263 33.412
131.594 34.186
131.963 34.644
133.094 35.291
133.566 35.362
134.728 35.379
135.118 35.32
135.303 35.245
135.522 35.147
135.61 35.094
135.693 34.992
135.73 34.862
135.775 34.892
135.831 34.976
135.876 35.058
135.918 35.21
136.016 35.279
136.032 35.367
136.025 35.49
136.05 35.574
136.133 35.711
136.375 35.886
136.898 36.211
136.975 36.254
137.097 36.303
137.267 36.371
137.537 36.466
137.843 36.562
137.856 36.691
137.86 36.883
137.85 37.094
137.919 37.329
138.516 37.915
138.534 38.14
138.601 38.461
138.872 38.911
139.149 39.321
139.6 40.02
139.615 40.657
139.482 41.793
139.415 42.444
139.371 43.179
139.29 43.79
139.291 43.817
139.312 44.02
139.347 44.135
139.381 44.299
139.54 44.537
139.723 44.907
140.425 46.024
141.276 46.92
141.178 47.392
142.023 48.051
> above_baja
-117.501 33.782
-117.548 33.815
-117.59 33.831
-117.636 33.853
-117.717 33.875
-117.792 33.909
-117.852 33.931
-117.916 33.892
-117.967 33.876
-118.044 33.895
-118.202 33.96
-118.264 33.992
-118.336 34.034
-118.389 34.074
-118.384 34.04
-118.36 33.989
-118.329 33.948
-118.251 33.877
-118.206 33.827
-118.15 33.789
-118.063 33.718
-117.993 33.674
-117.899 33.581
-117.883 33.572
-117.816 33.525
-117.791 33.503
-117.782 33.495
-117.775 33.486
-117.764 33.473
-117.754 33.46
-117.707 33.414
-117.61 33.31
-117.557 33.264
-117.487 33.222
-117.425 33.13
-117.376 33.085
-117.318 33.008
-117.308 32.965
-117.261 32.858
-117.223 32.828
-117.188 32.764
-117.132 32.707
-117.082 32.58
-116.421 31.953
-115.761 31.325
-114.439 31.097
-114.33 31.194
-114.118 31.356
-114.207 31.459
-114.332 31.602
-114.522 31.786
-114.765 31.995
-114.993 32.136
-115.454 32.315
-115.565 32.391
-115.749 32.566
-115.894 32.653
-116.041 32.787
-116.099 32.816
-116.178 32.839
-116.245 32.891
-116.313 32.969
-116.444 32.988
-116.456 32.992
-116.504 33.026
-116.553 33.071
-116.628 33.124
-116.69 33.169
-116.732 33.204
-116.791 33.248
-116.844 33.281
-116.952 33.334
-117.002 33.357
-117.031 33.386
-117.066 33.42
-117.156 33.487
-117.196 33.519
-117.238 33.571
-117.354 33.646
-117.389 33.669
-117.439 33.734
-117.501 33.782
> western_tarim
74.986 38.756
75.116 38.113
75.727 36.937
76.247 36.395
77.431 36.472
78.836 36.218
80.715 35.913
81.253 35.985
82.038 36.125
82.77 36.202
83.619 36.574
85.423 37.356
87.627 37.968
89.557 38.263
91.755 38.915
92.273 38.995
96.976 40.015
92.014 40.807
86.948 41.382
85.261 42.031
83.77 42.273
82.125 42.212
81 41.814
80.374 41.258
78.366 39.89
75.853 39.498
74.478 39.27
74.986 38.756
> near_karakoram
81.253 35.985
80.715 35.913
78.836 36.218
77.431 36.472
76.247 36.395
76.388 36.214
77.189 35.439
78.022 34.253
79.581 34.407
80.41 34.698
81.447 35.141
82.108 35.671
82.77 36.202
82.038 36.125
81.253 35.985
> North_east_Tibet
83.56 36.308
86.816 36.175
88.048 36.124
89.717 35.822
91.423 35.999
93.884 35.73
95.201 35.811
96.006 35.751
97.774 35.507
99.108 35.092
99.539 34.846
99.284 35.986
98.673 36.89
97.836 38.489
96.296 38.451
94.932 38.544
93.706 38.65
92.273 38.995
91.755 38.915
89.557 38.263
87.627 37.968
85.423 37.356
83.619 36.574
82.77 36.202
83.56 36.308
> ql_small01
93.706 38.65
94.932 38.544
96.296 38.451
97.836 38.489
99.974 38.029
101.043 37.8
102.111 37.57
99.137 39.439
96.976 40.015
92.273 38.995
93.706 38.65
> SouthernOceanMini
-60.65 -61.363
-61.332 -61.543
-62.203 -61.841
-63.105 -62.11
-63.969 -62.422
-63.292 -62.825
-62.42 -63.001
-61.75 -63.293
-60.118 -62.945
-58.614 -62.553
-57.39 -62.304
-56.306 -62.063
-55.436 -61.687
-54.301 -61.51
-54.309 -60.978
-55.067 -60.763
-55.81 -60.7
-56.269 -60.742
-56.925 -60.565
-57.494 -60.855
-58.131 -60.962
-58.891 -61.082
-59.836 -61.177
-60.65 -61.363
> NorthOfBNSSuture
95.022 35.465
94.509 35.588
93.884 35.73
91.423 35.999
89.717 35.822
90.535 35.596
91.843 35.439
92.525 35.506
93.233 35.371
93.642 35.146
94.487 34.876
95.496 34.335
96.15 33.66
96.423 33.254
96.85 33.06
97.311 32.759
97.876 32.493
98.181 32.412
98.688 32.201
99.312 31.897
99.985 31.729
100.293 31.7
99.962 31.894
99.717 32.066
99.761 32.196
99.538 32.351
99.315 32.506
99.193 32.646
99.058 32.752
98.927 32.851
98.513 33.225
97.135 34.022
96.806 34.467
96.775 34.673
95.876 34.958
95.337 35.33
95.022 35.465
> lms_01
103.583 33.609
103.016 33.847
102.703 33.835
102.019 33.969
101.543 34.169
100.75 34.323
99.721 34.64
99.539 34.846
99.108 35.092
97.774 35.507
96.006 35.751
95.201 35.811
93.884 35.73
94.509 35.588
95.022 35.465
95.337 35.33
95.876 34.958
96.775 34.673
96.806 34.467
97.135 34.022
98.513 33.225
98.927 32.851
99.058 32.752
99.193 32.646
99.315 32.506
99.538 32.351
99.761 32.196
99.717 32.066
99.962 31.894
100.293 31.7
100.646 31.43
100.908 31.217
101.42 31.694
101.609 31.828
101.798 31.901
102.672 32.638
103.364 32.991
103.672 33.189
103.715 33.408
103.686 33.542
103.583 33.609
> iida
137.86 36.883
137.856 36.691
137.843 36.562
138.121 36.611
138.226 36.671
138.334 36.727
138.387 36.856
138.599 37.104
138.771 37.333
138.927 37.523
139.022 37.717
139.141 37.811
139.322 37.92
139.419 38.021
139.476 38.09
139.497 38.249
139.533 38.307
139.524 38.574
139.549 38.891
139.569 39.051
139.588 39.272
139.598 39.419
139.6 40.02
139.149 39.321
138.872 38.911
138.601 38.461
138.534 38.14
138.516 37.915
137.919 37.329
137.85 37.094
137.86 36.883
> tottori
131.406 33.259
131.514 33.299
131.794 33.351
131.989 33.424
132.677 33.731
132.755 33.772
132.905 33.798
132.974 33.831
133.095 33.877
133.25 33.902
133.627 33.977
133.857 34.042
134.097 34.068
134.768 34.195
134.89 34.345
134.949 34.466
135.199 34.707
135.337 34.788
135.467 34.829
135.652 34.856
135.73 34.862
135.693 34.992
135.61 35.094
135.522 35.147
135.303 35.245
135.118 35.32
134.728 35.379
133.566 35.362
133.094 35.291
131.963 34.644
131.594 34.186
131.263 33.412
131.236 33.208
131.406 33.259
> DeathValley
-116.944 36.595
-116.988 36.625
-117.1 36.709
-117.156 36.76
-117.18 36.799
-117.245 36.878
-117.283 36.914
-117.313 36.96
-117.407 37.054
-117.443 37.08
-117.548 37.188
-117.653 37.296
-117.94 37.483
-118.054 37.15
-117.952 36.925
-117.894 36.773
-117.861 36.739
-117.82 36.674
-117.706 36.636
-117.658 36.615
-117.612 36.574
-117.563 36.54
-117.475 36.498
-117.408 36.436
-117.36 36.366
-117.323 36.315
-117.294 36.283
-117.228 36.237
-117.203 36.195
-117.21 36.126
-117.193 36.079
-117.207 36.041
-117.22 35.997
-117.185 35.894
-117.138 35.795
-117.114 35.748
-117.048 35.686
-116.93 35.639
-116.889 35.603
-116.78 35.61
-116.699 35.6
-116.392 35.596
-116.399 35.603
-116.449 35.627
-116.484 35.675
-116.516 35.703
-116.555 35.723
-116.601 35.791
-116.616 35.846
-116.664 35.877
-116.708 35.926
-116.724 36.003
-116.757 36.054
-116.758 36.153
-116.77 36.263
-116.771 36.301
-116.786 36.336
-116.827 36.398
-116.844 36.447
-116.879 36.535
-116.892 36.563
-116.944 36.595
> Salton
-116.887 34.019
-116.902 34.026
-116.917 34.034
-116.947 34.049
-117.015 34.07
-117.07 34.091
-117.117 34.102
-117.187 34.137
-117.246 34.161
-117.305 34.188
-117.387 34.232
-117.451 34.273
-117.53 34.311
-117.48 34.254
-117.434 34.232
-117.386 34.195
-117.364 34.161
-117.344 34.12
-117.222 34.008
-117.072 33.894
-117.012 33.847
-116.927 33.791
-116.896 33.743
-116.841 33.702
-116.549 33.513
-116.543 33.471
-116.47 33.422
-116.283 33.265
-116.205 33.208
-116.164 33.184
-116.129 33.145
-116.058 33.099
-116.011 33.031
-115.943 33.003
-115.809 32.928
-115.698 32.886
-115.664 32.899
-115.577 32.851
-115.478 32.807
-115.535 32.872
-115.554 32.899
-115.565 32.958
-115.577 33.017
-115.601 33.084
-115.626 33.151
-115.648 33.197
-115.67 33.243
-115.692 33.286
-115.714 33.329
-115.772 33.376
-115.829 33.423
-115.883 33.472
-115.937 33.522
-115.981 33.567
-116.024 33.612
-116.055 33.638
-116.097 33.671
-116.124 33.699
-116.212 33.75
-116.301 33.801
-116.389 33.852
-116.444 33.876
-116.498 33.9
-116.594 33.935
-116.693 33.95
-116.754 33.945
-116.798 33.951
-116.823 33.959
-116.887 34.019
> san_gabriel
-117.625 34.351
-117.721 34.391
-117.816 34.432
-117.912 34.472
-118.007 34.512
-118.106 34.549
-118.205 34.587
-118.304 34.624
-118.403 34.662
-118.502 34.699
-118.507 34.701
-118.594 34.724
-118.682 34.746
-118.769 34.769
-118.856 34.792
-118.897 34.811
-118.875 34.716
-118.816 34.664
-118.765 34.617
-118.696 34.562
-118.644 34.516
-118.561 34.438
-118.475 34.387
-118.438 34.335
-118.298 34.284
-118.214 34.213
-118.112 34.201
-118.068 34.176
-118.003 34.175
-117.975 34.164
-117.94 34.15
-117.85 34.153
-117.809 34.131
-117.708 34.123
-117.628 34.165
-117.559 34.174
-117.511 34.175
-117.444 34.18
-117.386 34.195
-117.434 34.232
-117.48 34.254
-117.53 34.311
-117.625 34.351
> WhiteWolf
-119.116 34.985
-119.198 34.941
-119.305 34.932
-119.406 34.942
-119.308 34.903
-119.21 34.864
-119.137 34.855
-119.064 34.846
-118.981 34.828
-118.897 34.811
-118.831 34.845
-118.718 34.911
-118.475 34.996
-118.348 35.081
-118.09 35.209
-118.014 35.271
-118.023 35.284
-118.029 35.298
-118.04 35.349
-118.051 35.428
-118.034 35.54
-118.004 35.57
-117.909 35.612
-117.869 35.686
-117.904 35.761
-117.895 35.88
-118.005 35.77
-118.107 35.674
-118.487 35.373
-118.538 35.322
-118.602 35.269
-118.672 35.234
-118.735 35.211
-118.779 35.179
-118.811 35.148
-119.007 35.029
-119.031 34.986
-119.116 34.985
> WesternMojave
-118.09 35.209
-118.348 35.081
-118.475 34.996
-118.718 34.911
-118.831 34.845
-118.897 34.811
-118.856 34.792
-118.769 34.769
-118.682 34.746
-118.594 34.724
-118.507 34.701
-118.502 34.699
-118.403 34.662
-118.304 34.624
-118.205 34.587
-118.106 34.549
-118.007 34.512
-117.912 34.472
-117.816 34.432
-117.721 34.391
-117.625 34.351
-117.53 34.311
-117.463 34.312
-117.388 34.286
-117.351 34.288
-117.335 34.306
-117.304 34.316
-117.269 34.318
-117.201 34.371
-117.145 34.444
-117.06 34.422
-116.989 34.382
-116.938 34.365
-116.874 34.367
-116.857 34.377
-116.8 34.337
-116.71 34.346
-116.643 34.34
-116.589 34.321
-116.525 34.31
-116.435 34.309
-116.511 34.468
-116.577 34.565
-116.683 34.635
-116.928 34.765
-117.081 34.868
-117.207 34.929
-117.372 35.008
-117.512 35.076
-117.597 35.11
-118.014 35.271
-118.09 35.209
> SouthernIslands
-119.347 33.98
-119.515 33.989
-119.481 33.956
-119.363 33.893
-119.279 33.844
-119.203 33.791
-119.134 33.747
-119.092 33.716
-119.049 33.686
-119.01 33.652
-118.858 33.564
-118.848 33.528
-118.798 33.5
-118.735 33.416
-118.646 33.36
-118.516 33.301
-118.341 33.249
-118.165 33.203
-118.093 33.191
-118.023 33.166
-117.958 33.114
-117.867 33.02
-117.856 33.003
-117.828 32.975
-117.77 32.935
-117.699 32.83
-117.631 32.736
-117.604 32.685
-117.545 32.604
-117.467 32.489
-117.444 32.455
-117.43 32.449
-117.405 32.415
-117.353 32.32
-117.33 32.265
-117.244 32.169
-117.215 32.142
-117.168 32.07
-117.111 32.023
-117.084 31.983
-117.035 31.873
-117.002 31.827
-116.966 31.8
-116.897 31.755
-116.844 31.711
-116.801 31.686
-116.774 31.655
-116.706 31.603
-116.639 31.581
-116.835 31.89
-117.05 32.194
